title,country,date,points,link,img
Cobra Kai,world,2021-01-15,295,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
The Queen's Gambit,world,2021-01-15,285,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Vikings,world,2021-01-15,221,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-15,219,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
Gabby's Dollhouse,world,2021-01-15,174,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Brooklyn Nine-Nine,world,2021-01-15,163,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
Inside the World's Toughest Prisons,world,2021-01-15,108,https://flixpatrol.com/title/inside-the-worlds-toughest-prisons/,https://flixpatrol.com/runtime/cache/files/posters/d/w72/d7pcmo1oro5klu5wj8bsvxlqfzj.jpg
Yo soy Betty la fea,world,2021-01-15,107,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Lupin,world,2021-01-16,759,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-16,695,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Disenchantment,world,2021-01-16,315,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
The Queen's Gambit,world,2021-01-16,270,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Cobra Kai,world,2021-01-16,264,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-16,258,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
Vikings,world,2021-01-16,193,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Gabby's Dollhouse,world,2021-01-16,159,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Brooklyn Nine-Nine,world,2021-01-16,142,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
Yo soy Betty la fea,world,2021-01-16,108,https://flixpatrol.com/title/yo-soy-betty-la-fea/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/ieboixidgaxvr6w8akgg5meusuo.jpg
Lupin,world,2021-01-17,760,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-17,693,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Disenchantment,world,2021-01-17,391,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-17,297,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
The Queen's Gambit,world,2021-01-17,273,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Cobra Kai,world,2021-01-17,207,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Vikings,world,2021-01-17,173,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Gabby's Dollhouse,world,2021-01-17,138,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Brooklyn Nine-Nine,world,2021-01-17,116,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
The Uncanny Counter,world,2021-01-17,110,https://flixpatrol.com/title/the-uncanny-counter/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tku34qijufvipcuhas5s3tdcpaf.jpg
Lupin,world,2021-01-18,752,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-18,692,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Disenchantment,world,2021-01-18,399,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-18,298,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
The Queen's Gambit,world,2021-01-18,279,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Cobra Kai,world,2021-01-18,196,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Vikings,world,2021-01-18,184,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Bling Empire,world,2021-01-18,175,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
The Uncanny Counter,world,2021-01-18,134,https://flixpatrol.com/title/the-uncanny-counter/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tku34qijufvipcuhas5s3tdcpaf.jpg
Gabby's Dollhouse,world,2021-01-18,119,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Lupin,world,2021-01-19,758,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-19,712,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Disenchantment,world,2021-01-19,394,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-19,269,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
The Queen's Gambit,world,2021-01-19,255,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Bling Empire,world,2021-01-19,249,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
Cobra Kai,world,2021-01-19,190,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Vikings,world,2021-01-19,183,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Brooklyn Nine-Nine,world,2021-01-19,136,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
Gabby's Dollhouse,world,2021-01-19,129,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Lupin,world,2021-01-20,749,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-20,712,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Disenchantment,world,2021-01-20,369,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Bling Empire,world,2021-01-20,310,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
Night Stalker: The Hunt For a Serial Killer,world,2021-01-20,246,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
The Queen's Gambit,world,2021-01-20,244,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Vikings,world,2021-01-20,180,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Cobra Kai,world,2021-01-20,172,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Brooklyn Nine-Nine,world,2021-01-20,128,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
Gabby's Dollhouse,world,2021-01-20,119,https://flixpatrol.com/title/gabbys-dollhouse/,https://flixpatrol.com/runtime/cache/files/posters/l/w72/lylvplsc2wzbfzm2cien3vgkwef.jpg
Lupin,world,2021-01-21,735,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-21,694,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Bling Empire,world,2021-01-21,327,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
Disenchantment,world,2021-01-21,319,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-21,228,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
The Queen's Gambit,world,2021-01-21,227,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Madre solo hay dos,world,2021-01-21,183,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
Vikings,world,2021-01-21,166,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Cobra Kai,world,2021-01-21,154,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Brooklyn Nine-Nine,world,2021-01-21,127,https://flixpatrol.com/title/brooklyn-nine-nine/,https://flixpatrol.com/runtime/cache/files/posters/a/w72/a3symglohefskbz1bcoz56moups.jpg
Lupin,world,2021-01-22,718,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-22,670,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Riverdale,world,2021-01-22,338,https://flixpatrol.com/title/riverdale/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gskv297rlbyzlatu1xzf8ubbxp0.jpg
Bling Empire,world,2021-01-22,273,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
Disenchantment,world,2021-01-22,252,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Madre solo hay dos,world,2021-01-22,213,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
The Queen's Gambit,world,2021-01-22,199,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Night Stalker: The Hunt For a Serial Killer,world,2021-01-22,152,https://flixpatrol.com/title/night-stalker-the-hunt-for-a-serial-killer/,https://flixpatrol.com/runtime/cache/files/posters/f/w72/fox6cksdscrkrdck4vwfv2mgzm3.jpg
Vikings,world,2021-01-22,134,https://flixpatrol.com/title/vikings/,https://flixpatrol.com/runtime/cache/files/posters/9/w72/94gp9uxndbypwclorjeurlad15z.jpg
Cobra Kai,world,2021-01-22,118,https://flixpatrol.com/title/cobra-kai/,https://flixpatrol.com/runtime/cache/files/posters/e/w72/etmmu2rkpzrbo9erytyhwatwajz.jpg
Fate: The Winx Saga,world,2021-01-23,689,https://flixpatrol.com/title/fate-the-winx-saga/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/isxgojrbseohyj9bwbdyfzthsdw.jpg
Lupin,world,2021-01-23,675,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-23,607,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Jurassic World: Camp Cretaceous,world,2021-01-23,248,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Riverdale,world,2021-01-23,222,https://flixpatrol.com/title/riverdale/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gskv297rlbyzlatu1xzf8ubbxp0.jpg
Bling Empire,world,2021-01-23,205,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
Madre solo hay dos,world,2021-01-23,200,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
Spycraft,world,2021-01-23,161,https://flixpatrol.com/title/spycraft/,https://flixpatrol.com/runtime/cache/files/posters/3/w72/3jjmgq09upzkzfsbjhatqhsmpjc.jpg
Disenchantment,world,2021-01-23,148,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
The Queen's Gambit,world,2021-01-23,138,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Fate: The Winx Saga,world,2021-01-24,770,https://flixpatrol.com/title/fate-the-winx-saga/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/isxgojrbseohyj9bwbdyfzthsdw.jpg
Lupin,world,2021-01-24,656,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-24,604,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Jurassic World: Camp Cretaceous,world,2021-01-24,307,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Spycraft,world,2021-01-24,227,https://flixpatrol.com/title/spycraft/,https://flixpatrol.com/runtime/cache/files/posters/3/w72/3jjmgq09upzkzfsbjhatqhsmpjc.jpg
Madre solo hay dos,world,2021-01-24,212,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
Bling Empire,world,2021-01-24,168,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
The Queen's Gambit,world,2021-01-24,141,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Disenchantment,world,2021-01-24,114,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Riverdale,world,2021-01-24,106,https://flixpatrol.com/title/riverdale/,https://flixpatrol.com/runtime/cache/files/posters/g/w72/gskv297rlbyzlatu1xzf8ubbxp0.jpg
Fate: The Winx Saga,world,2021-01-25,778,https://flixpatrol.com/title/fate-the-winx-saga/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/isxgojrbseohyj9bwbdyfzthsdw.jpg
Lupin,world,2021-01-25,659,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-25,605,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Spycraft,world,2021-01-25,263,https://flixpatrol.com/title/spycraft/,https://flixpatrol.com/runtime/cache/files/posters/3/w72/3jjmgq09upzkzfsbjhatqhsmpjc.jpg
Jurassic World: Camp Cretaceous,world,2021-01-25,246,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Madre solo hay dos,world,2021-01-25,216,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
The Queen's Gambit,world,2021-01-25,160,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Bling Empire,world,2021-01-25,152,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
The Uncanny Counter,world,2021-01-25,128,https://flixpatrol.com/title/the-uncanny-counter/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tku34qijufvipcuhas5s3tdcpaf.jpg
Disenchantment,world,2021-01-25,110,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Fate: The Winx Saga,world,2021-01-26,782,https://flixpatrol.com/title/fate-the-winx-saga/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/isxgojrbseohyj9bwbdyfzthsdw.jpg
Lupin,world,2021-01-26,646,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-26,612,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
Spycraft,world,2021-01-26,273,https://flixpatrol.com/title/spycraft/,https://flixpatrol.com/runtime/cache/files/posters/3/w72/3jjmgq09upzkzfsbjhatqhsmpjc.jpg
Jurassic World: Camp Cretaceous,world,2021-01-26,235,https://flixpatrol.com/title/jurassic-world-camp-cretaceous/,https://flixpatrol.com/runtime/cache/files/posters/8/w72/8ps8vpt3zrygj665vjkhvmsy0dq.jpg
Madre solo hay dos,world,2021-01-26,220,https://flixpatrol.com/title/madre-solo-hay-dos/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tqhqpio85liebodo9qkgrwvng0r.jpg
The Queen's Gambit,world,2021-01-26,166,https://flixpatrol.com/title/the-queens-gambit/,https://flixpatrol.com/runtime/cache/files/posters/z/w72/zu0htwkhnvbqdvsikb9s6hgvefk.jpg
Bling Empire,world,2021-01-26,131,https://flixpatrol.com/title/bling-empire/,https://flixpatrol.com/static/img/bg-img-opt.png
The Uncanny Counter,world,2021-01-26,120,https://flixpatrol.com/title/the-uncanny-counter/,https://flixpatrol.com/runtime/cache/files/posters/t/w72/tku34qijufvipcuhas5s3tdcpaf.jpg
Disenchantment,world,2021-01-26,114,https://flixpatrol.com/title/disenchantment/,https://flixpatrol.com/runtime/cache/files/posters/c/w72/c3cub0b3qhlwaawblrc9dssjwer.jpg
Fate: The Winx Saga,world,2021-01-27,781,https://flixpatrol.com/title/fate-the-winx-saga/,https://flixpatrol.com/runtime/cache/files/posters/i/w72/isxgojrbseohyj9bwbdyfzthsdw.jpg
Lupin,world,2021-01-27,636,https://flixpatrol.com/title/lupin/,https://flixpatrol.com/runtime/cache/files/posters/4/w72/4mobjji6lowo6xtdzakx6nvbu0j.jpg
Bridgerton,world,2021-01-27,594,https://flixpatrol.com/title/bridgerton/,https://flixpatrol.com/runtime/cache/files/posters/q/w72/qaewzkbkmxjb4zffbb1lcug6be8.jpg
