,id,reviewServiceType,reviewType,reviewContentClassType,reviewContent,createDate,reviewDisplayStatusType,repurchase,reviewScore,reviewRankingScore,writerMemberId,writerMemberIdNo,writerMemberNo,writerMemberProfileImageUrl,checkoutMerchantNo,checkoutMerchantId,channelId,channelServiceType,orderNo,productOrderNo,productNo,productName,largeCategorizeCategoryId,middleCategorizeCategoryId,smallCategorizeCategoryId,detailCategorizeCategoryId,productUrl,originProductNo,eventTitle,reviewEvaluationValueSeqs,writerMemberMaskedId,profileImageSourceType,reviewAttaches,repThumbnailAttach,repThumbnailTagNameDescription,merchantNo,merchantName,isMyReview,reviewTopics,parentReviewSeq,modifyDate,reviewInspectionPolicyReason,helpCount
1,3305079118,SELLBLOG,NORMAL,PHOTO,디자인 좋고 포장 상태도 좋아요 쿠폰 빨리 보내주세요~~,2021-11-17T13:03:19.799+0000,NORMAL,False,5,-72.48466,wcup****,,0,https://phinf.pstatic.net/contact/20200220_216/1582199549209fRToI_JPEG/E736554F-1481-45A9-A02C-DFDBE384E08B.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",wcup***,NAVER_PROFILE,"[{'id': '2160965378', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'attachSize': 3952276, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_271/1637154421961N6akA_JPEG/review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'attachDirectoryName': '/20211117_271/1637154421961N6akA_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_271/1637154421961N6akA_JPEG/review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}, {'id': '2160965379', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-c1fcac30-f91a-4ff2-a352-c876d5919501.jpeg', 'attachSize': 4066935, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_94/16371544222312b22k_JPEG/review-attachment-c1fcac30-f91a-4ff2-a352-c876d5919501.jpeg', 'attachDirectoryName': '/20211117_94/16371544222312b22k_JPEG', 'attachDescription': '', 'sortOrder': 1, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_94/16371544222312b22k_JPEG/review-attachment-c1fcac30-f91a-4ff2-a352-c876d5919501.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160965378', 'attachWidth': 3000, 'attachHeight': 4000, 'attachName': 'review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'attachSize': 3952276, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_271/1637154421961N6akA_JPEG/review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'attachDirectoryName': '/20211117_271/1637154421961N6akA_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_271/1637154421961N6akA_JPEG/review-attachment-afdb03ef-1c27-4ac0-90ea-fdded6b1db8e.jpeg', 'width': 3000, 'height': 4000, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 15, 'startIdx': 0, 'endIdx': 5}]",,2021-11-17T13:07:11.057+0000,,1.0
2,3305031621,SELLBLOG,NORMAL,PHOTO,그란데 사이즈 테이크아웃할 텀블러가 필요했어요 맘에 드네요,2021-11-17T12:09:28.392+0000,NORMAL,False,5,-72.51537,hoya****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",hoya******,DEFAULT,"[{'id': '2160933079', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'attachSize': 1664495, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_102/1637150955505D25rn_JPEG/review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'attachDirectoryName': '/20211117_102/1637150955505D25rn_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_102/1637150955505D25rn_JPEG/review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160933079', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'attachSize': 1664495, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_102/1637150955505D25rn_JPEG/review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'attachDirectoryName': '/20211117_102/1637150955505D25rn_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_102/1637150955505D25rn_JPEG/review-attachment-76e4cb13-5c7e-45f6-a1ba-4bd5c8261c4c.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
3,3305027736,SELLBLOG,NORMAL,PHOTO,역시 이쁘네요 여는곳 퍽퍽해서 잘안열린다는후기보고 좀쫄았는데 생각보다 힘은 많이 안들이고 열수있더라고요 제가 힘이 센건진모르겠지만 아주아주 잘 쓸거같습니다,2021-11-17T12:05:10.674+0000,NORMAL,False,5,-72.44142,kkan****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",kkan*****,DEFAULT,"[{'id': '2160930515', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'attachSize': 2763369, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_218/1637150645836I0Qpi_JPEG/review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'attachDirectoryName': '/20211117_218/1637150645836I0Qpi_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_218/1637150645836I0Qpi_JPEG/review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160930515', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'attachSize': 2763369, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_218/1637150645836I0Qpi_JPEG/review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'attachDirectoryName': '/20211117_218/1637150645836I0Qpi_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_218/1637150645836I0Qpi_JPEG/review-attachment-fb1992b2-2c81-48c0-9255-75f5cd49e7b7.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
4,3304946299,SELLBLOG,NORMAL,TEXT,군대간아들선물로보냈어요 좋다네요,2021-11-17T10:35:21.730+0000,NORMAL,False,5,-72.73567,mira****,,0,https://phinf.pstatic.net/contact/20220106_225/1641473615300WfEEw_PNG/avatar_profile.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000289]",mira****,NAVER_PROFILE,[],,{},,,False,,,,,
5,3304703159,SELLBLOG,NORMAL,TEXT,좋은 가격에 잘 산거 같아요..,2021-11-17T05:24:01.323+0000,NORMAL,False,5,-72.72948,pjh3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",pjh3*****,DEFAULT,[],,{},,,False,"[{'topicCode': 'price', 'topicCodeName': '가격', 'patternStartNo': 0, 'patternEndNo': 36, 'startIdx': 0, 'endIdx': 14}]",,,,
6,3304619903,SELLBLOG,NORMAL,TEXT,선물했는데  마음에 들어 합니다~,2021-11-17T03:17:57.431+0000,NORMAL,False,5,-72.74129,pjh3****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",pjh3*****,DEFAULT,[],,{},,,False,,,,,
7,3304556621,SELLBLOG,NORMAL,TEXT,일단 보온이 잘되고 아이스를 먹으면 오래가요~!!,2021-11-17T01:41:10.110+0000,NORMAL,False,5,-72.70509,5532****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000289]",5532***,DEFAULT,[],,{},,,False,"[{'topicCode': 'thermos', 'topicCodeName': '보온', 'patternStartNo': 7, 'patternEndNo': 25, 'startIdx': 3, 'endIdx': 9}]",,,,
8,3304458213,SELLBLOG,NORMAL,TEXT,깔끔하고 보냉 보온 잘되는것 같아요,2021-11-16T22:13:18.830+0000,NORMAL,False,5,-72.711235,ek19****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000290]",ek****,DEFAULT,[],,{},,,False,"[{'topicCode': 'thermos', 'topicCodeName': '보온', 'patternStartNo': 13, 'patternEndNo': 48, 'startIdx': 5, 'endIdx': 18}]",,,,
9,3304438867,SELLBLOG,NORMAL,PHOTO,"색상이 이쁘고 크기도 마음이 들어요 
튼튼합니다 강추",2021-11-16T18:27:18.116+0000,NORMAL,False,5,-72.51681,sox7****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",so****,DEFAULT,"[{'id': '2160585522', 'attachWidth': 2448, 'attachHeight': 3264, 'attachName': 'review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'attachSize': 1271561, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_43/1637087208700RCFOK_JPEG/review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'attachDirectoryName': '/20211117_43/1637087208700RCFOK_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_43/1637087208700RCFOK_JPEG/review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'width': 2448, 'height': 3264, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160585522', 'attachWidth': 2448, 'attachHeight': 3264, 'attachName': 'review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'attachSize': 1271561, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211117_43/1637087208700RCFOK_JPEG/review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'attachDirectoryName': '/20211117_43/1637087208700RCFOK_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211117_43/1637087208700RCFOK_JPEG/review-attachment-a5aff3ff-b3ba-4b4a-8ee4-8072537d0bf2.jpeg', 'width': 2448, 'height': 3264, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'color', 'topicCodeName': '색상', 'patternStartNo': 0, 'patternEndNo': 18, 'startIdx': 0, 'endIdx': 6}]",,,,
0,3304344649,SELLBLOG,NORMAL,PHOTO,깔끔하고 예쁩니다.,2021-11-16T13:58:31.266+0000,NORMAL,False,5,-72.59861,mell****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",mell***,DEFAULT,"[{'id': '2160529930', 'attachWidth': 2620, 'attachHeight': 4032, 'attachName': 'review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'attachSize': 2055490, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_125/1637071076106ttmKJ_JPEG/review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'attachDirectoryName': '/20211116_125/1637071076106ttmKJ_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_125/1637071076106ttmKJ_JPEG/review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'width': 2620, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160529930', 'attachWidth': 2620, 'attachHeight': 4032, 'attachName': 'review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'attachSize': 2055490, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_125/1637071076106ttmKJ_JPEG/review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'attachDirectoryName': '/20211116_125/1637071076106ttmKJ_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_125/1637071076106ttmKJ_JPEG/review-attachment-89964dfe-2029-4e37-bf6c-3e419069df31.jpeg', 'width': 2620, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'design', 'topicCodeName': '디자인', 'patternStartNo': 0, 'patternEndNo': 24, 'startIdx': 0, 'endIdx': 8}]",,,,
1,3304332754,SELLBLOG,NORMAL,TEXT,"포장 꼼꼼하게 배송도 빠르게 왔어요
다른데 좀 더 싼곳도 봤는데 몇천원 싼거보다 정품으로 사고 싶어서 믿을수 있는서 샀어요~색상,디자인 안 질릴거 같아요",2021-11-16T13:43:53.845+0000,NORMAL,False,5,-72.60529,swan****,,0,https://phinf.pstatic.net/contact/20201013_16/1602547619504KiszY_JPEG/image.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000306, 1000290]",swan******,NAVER_PROFILE,[],,{},,,False,,,,,
2,3304275694,SELLBLOG,NORMAL,PHOTO,디자인 색상 다 이뿐데 마시기는 불편해요ㅠㅠ,2021-11-16T12:41:29.607+0000,NORMAL,False,5,-72.57775,fly7****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000289]",fly7***,DEFAULT,"[{'id': '2160487372', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'attachSize': 3618039, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_209/1637066480116jw7gN_JPEG/review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'attachDirectoryName': '/20211116_209/1637066480116jw7gN_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_209/1637066480116jw7gN_JPEG/review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160487372', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'attachSize': 3618039, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_209/1637066480116jw7gN_JPEG/review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'attachDirectoryName': '/20211116_209/1637066480116jw7gN_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_209/1637066480116jw7gN_JPEG/review-attachment-1259714d-fd31-489e-90e6-dabac088ef7a.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,1.0
3,3304175757,SELLBLOG,NORMAL,PHOTO,아직 안써봐서 모르겠,2021-11-16T10:58:16.353+0000,NORMAL,False,3,-72.60764,neve****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000307, 1000289]",neve*****,DEFAULT,"[{'id': '2160423887', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'attachSize': 2469897, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_137/1637060290089IBPuu_JPEG/review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'attachDirectoryName': '/20211116_137/1637060290089IBPuu_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_137/1637060290089IBPuu_JPEG/review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160423887', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'attachSize': 2469897, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_137/1637060290089IBPuu_JPEG/review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'attachDirectoryName': '/20211116_137/1637060290089IBPuu_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_137/1637060290089IBPuu_JPEG/review-attachment-6a03ffdb-034b-4b2d-8e1d-a558cee43d50.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,,,,,
4,3304099265,SELLBLOG,NORMAL,TEXT,빠른 배송과 안전한 포장,2021-11-16T09:30:48.873+0000,NORMAL,False,5,-72.7534,ehdq****,,0,https://phinf.pstatic.net/contact/20210301_96/1614601117013FdGlF_JPEG/KakaoTalk_20210301_211641458.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000301, 1000308, 1000290]",ehdq******,NAVER_PROFILE,[],,{},,,False,,,,,
5,3303939583,SELLBLOG,NORMAL,PHOTO,이뻐용 ㅎㅎ 용량도크고 세척하기도 손 넣어져서 좋을듯,2021-11-16T06:05:43.537+0000,NORMAL,False,5,-72.52331,sjh7****,,0,https://phinf.pstatic.net/contact/20191209_40/15758736831049HvFS_JPEG/KakaoTalk_20191209_154001027.jpg,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000307, 1000290]",sjh7***,NAVER_PROFILE,"[{'id': '2160277188', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'attachSize': 3723078, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_161/1637042737060i4hkR_JPEG/review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'attachDirectoryName': '/20211116_161/1637042737060i4hkR_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_161/1637042737060i4hkR_JPEG/review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160277188', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'attachSize': 3723078, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_161/1637042737060i4hkR_JPEG/review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'attachDirectoryName': '/20211116_161/1637042737060i4hkR_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_161/1637042737060i4hkR_JPEG/review-attachment-caa6dfce-aedd-4017-af71-80e19dcb8bae.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'capacity', 'topicCodeName': '용량', 'patternStartNo': 17, 'patternEndNo': 31, 'startIdx': 7, 'endIdx': 11}]",,,,
6,3303855276,SELLBLOG,NORMAL,PHOTO,색도 정말 마음에 들어요.  보냉 보온력도 짱이네요 마음에 들어요 커피 쿠폰도 잘 받았어요,2021-11-16T04:09:48.611+0000,NORMAL,False,5,-72.48436,ksha****,,0,https://profile-phinf.pstatic.net/404/default.png,0,,101268185,STOREFARM,,,5855354962,[스타벅스] SS 콩코드 사이렌 화이트 텀블러 591ml,50000008,50000061,50000882,50004540,https://smartstore.naver.com/main/products/5855354962,5828563410,,"[1000302, 1000308, 1000290]",ks****,DEFAULT,"[{'id': '2160230172', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'attachSize': 1506463, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_106/1637035783432RqUHA_JPEG/review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'attachDirectoryName': '/20211116_106/1637035783432RqUHA_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_106/1637035783432RqUHA_JPEG/review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}]","{'id': '2160230172', 'attachWidth': 3024, 'attachHeight': 4032, 'attachName': 'review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'attachSize': 1506463, 'reviewAttachmentType': 'I', 'attachPath': 'https://phinf.pstatic.net/checkout.phinf/20211116_106/1637035783432RqUHA_JPEG/review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'attachDirectoryName': '/20211116_106/1637035783432RqUHA_JPEG', 'attachDescription': '', 'sortOrder': 0, 'reviewTagName': '', 'attachUrl': 'https://phinf.pstatic.net/checkout.phinf/20211116_106/1637035783432RqUHA_JPEG/review-attachment-8ec19a15-1760-4b86-9043-56ab6a0f250b.jpeg', 'width': 3024, 'height': 4032, 'tagName': '', 'attachmentType': 'I'}",{},,,False,"[{'topicCode': 'color', 'topicCodeName': '색상', 'patternStartNo': 0, 'patternEndNo': 32, 'startIdx': 0, 'endIdx': 12}, {'topicCode': 'thermos', 'topicCodeName': '보온', 'patternStartNo': 36, 'patternEndNo': 67, 'startIdx': 16, 'endIdx': 27}]",,,,
